Sentence #;Word;POS;Tag
 ;reunión;NOUN;O
 ;que;PRON;O
 ;mantuvo;VERB;O
 ;hoy;ADV;O
 ;la;DET;O
 ;delegación;NOUN;O
 ;brasileña;ADJ;O
 ;con;ADP;O
 ;el;DET;O
 ;presidente;NOUN;O
 ;boliviano;ADJ;O
 ;,;PUNCT;O
 ;Hugo;PROPN;B-PER
 ;Banzer;PROPN;I-PER
 ;,;PUNCT;O
 ;en;ADP;O
 ;el;DET;O
 ;Palacio;PROPN;B-LOC
 ;de;ADP;I-LOC
 ;Gobierno;PROPN;I-LOC
 ;de;ADP;O
 ;La;DET;B-LOC
 ;Paz;PROPN;I-LOC
 ;.;PUNCT;O
Sentence: 238;En;ADP;O
 ;presencia;NOUN;O
 ;del;ADP;O
 ;mandatario;NOUN;O
 ;,;PUNCT;O
 ;precisamente;ADV;O
 ;,;PUNCT;O
 ;el;DET;O
 ;ministro;NOUN;O
 ;Lupo;PROPN;B-PER
 ;declaró;VERB;O
 ;que;SCONJ;O
 ;el;DET;O
 ;gobierno;NOUN;O
 ;brasileño;ADJ;O
 ;será;AUX;O
 ;el;DET;O
 ;que;PRON;O
 ;determine;VERB;O
 ;la;DET;O
 ;próxima;ADJ;O
 ;semana;NOUN;O
 ;la;DET;O
 ;posibilidad;NOUN;O
 ;de;ADP;O
 ;adelantar;VERB;O
 ;el;DET;O
 ;volumen;NOUN;O
 ;de;ADP;O
 ;aumento;NOUN;O
 ;de;ADP;O
 ;sus;DET;O
 ;compras;NOUN;O
 ;de;ADP;O
 ;gas;NOUN;O
 ;natural;ADJ;O
 ;de;ADP;O
 ;Bolivia;PROPN;B-LOC
 ;,;PUNCT;O
 ;desde;ADP;O
 ;el;DET;O
 ;año;NOUN;O
 ;2001;NUM;O
 ;.;PUNCT;O
Sentence: 239;Desde;ADP;O
 ;el;DET;O
 ;año;NOUN;O
 ;pasado;ADJ;O
 ;,;PUNCT;O
 ;Brasil;PROPN;B-LOC
 ;adquiere;VERB;O
 ;gas;NOUN;O
 ;natural;PROPN;O
 ;boliviano;ADJ;O
 ;por;ADP;O
 ;un;DET;O
 ;contrato;NOUN;O
 ;que;PRON;O
 ;compromete;VERB;O
 ;la;DET;O
 ;provisión;NOUN;O
 ;de;ADP;O
 ;30;NUM;O
 ;millones;NOUN;O
 ;de;ADP;O
 ;pies;NOUN;O
 ;cúbicos;NOUN;O
 ;diarios;ADJ;O
 ;,;PUNCT;O
 ;que;PRON;O
 ;pretende;VERB;O
 ;elevar;VERB;O
 ;en;ADP;O
 ;un;DET;O
 ;40;NUM;O
 ;por;ADP;O
 ;ciento;NUM;O
 ;desde;ADP;O
 ;el;DET;O
 ;2001;NOUN;O
 ;para;ADP;O
 ;cubrir;VERB;O
 ;las;DET;O
 ;necesidades;NOUN;O
 ;de;ADP;O
 ;combustible;NOUN;O
 ;de;ADP;O
 ;las;DET;O
 ;43;NUM;O
 ;termoeléctricas;NOUN;O
 ;en;ADP;O
 ;construcción;NOUN;O
 ;en;ADP;O
 ;su;DET;O
 ;territorio;NOUN;O
 ;.;PUNCT;O
Sentence: 240;En;ADP;O
 ;Bolivia;PROPN;B-LOC
 ;,;PUNCT;O
 ;la;DET;O
 ;red;NOUN;O
 ;de;ADP;O
 ;transporte;NOUN;O
 ;de;ADP;O
 ;hidrocarburos;NOUN;O
 ;es;AUX;O
 ;propiedad;NOUN;O
 ;del;ADP;O
 ;consorcio;NOUN;O
 ;Transredes;PROPN;B-ORG
 ;,;PUNCT;O
 ;liderado;ADJ;O
 ;por;ADP;O
 ;la;DET;O
 ;estadounidense;ADJ;O
 ;Enron;PROPN;B-ORG
 ;y;CCONJ;O
 ;que;PRON;O
 ;tiene;VERB;O
 ;monopolio;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;sector;NOUN;O
 ;,;PUNCT;O
 ;incluyendo;VERB;O
 ;el;DET;O
 ;tramo;NOUN;O
 ;del;ADP;O
 ;sudeste;NOUN;O
 ;del;ADP;O
 ;país;NOUN;O
 ;Yacuiba-Río;PROPN;B-LOC
 ;Grande;ADJ;I-LOC
 ;,;PUNCT;O
 ;de;ADP;O
 ;450;NUM;O
 ;kilómetros;NOUN;O
 ;.;PUNCT;O
Sentence: 241;Debido;ADJ;O
 ;a;ADP;O
 ;que;SCONJ;O
 ;Petrobras;PROPN;B-ORG
 ;descubrió;VERB;O
 ;dos;NUM;O
 ;grandes;ADJ;O
 ;reservas;NOUN;O
 ;de;ADP;O
 ;gas;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;sur;NOUN;O
 ;de;ADP;O
 ;Bolivia;PROPN;B-LOC
 ;,;PUNCT;O
 ;la;DET;O
 ;petrolera;ADJ;O
 ;brasileña;ADJ;O
 ;pretende;VERB;O
 ;transportar;VERB;O
 ;ese;DET;O
 ;hidrocarburo;NOUN;O
 ;por;ADP;O
 ;cuenta;NOUN;O
 ;propia;ADJ;O
 ;sin;ADP;O
 ;depender;VERB;O
 ;de;ADP;O
 ;Transredes;PROPN;B-ORG
 ;pero;CCONJ;O
 ;ésta;PRON;O
 ;espera;VERB;O
 ;que;SCONJ;O
 ;el;DET;O
 ;gobierno;PROPN;O
 ;boliviano;ADJ;O
 ;pague;VERB;O
 ;la;DET;O
 ;compensación;NOUN;O
 ;por;ADP;O
 ;la;DET;O
 ;aún;ADV;O
 ;parcial;ADJ;O
 ;utilización;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;capacidad;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;gasoducto;NOUN;O
 ;Bolivia-Brasil;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 242;Esa;DET;O
 ;indemnización;NOUN;O
 ;,;PUNCT;O
 ;que;SCONJ;O
 ;la;DET;O
 ;ley;NOUN;O
 ;boliviana;ADJ;O
 ;llama;VERB;O
 ;cuenta;NOUN;I-MISC
 ;diferida;ADJ;I-MISC
 ;y;CCONJ;O
 ;que;PRON;O
 ;se;PRON;O
 ;calcula;VERB;O
 ;en;ADP;O
 ;100;NUM;O
 ;millones;NOUN;O
 ;de;ADP;O
 ;dólares;NOUN;O
 ;,;PUNCT;O
 ;aún;ADV;O
 ;no;ADV;O
 ;ha;AUX;O
 ;sido;AUX;O
 ;acordada;VERB;O
 ;y;CCONJ;O
 ;está;AUX;O
 ;vinculada;ADJ;O
 ;a;ADP;O
 ;las;DET;O
 ;conversaciones;NOUN;O
 ;entre;ADP;O
 ;Transredes;PROPN;B-ORG
 ;y;CCONJ;O
 ;las;DET;O
 ;empresas;NOUN;O
 ;productoras;ADJ;O
 ;para;ADP;O
 ;fijar;VERB;O
 ;un;DET;O
 ;precio;NOUN;O
 ;único;ADJ;O
 ;para;ADP;O
 ;el;DET;O
 ;transporte;NOUN;O
 ;de;ADP;O
 ;hidrocarburos;NOUN;O
 ;.;PUNCT;O
Sentence: 243;Mientras;SCONJ;O
 ;el;DET;O
 ;precio;NOUN;O
 ;único;ADJ;O
 ;ya;ADV;O
 ;fue;AUX;O
 ;aceptado;VERB;O
 ;por;ADP;O
 ;los;DET;O
 ;ejecutivos;NOUN;O
 ;de;ADP;O
 ;Petrobras;PROPN;B-ORG
 ;,;PUNCT;O
 ;el;DET;O
 ;pago;NOUN;O
 ;diferido;ADJ;O
 ;todavía;ADV;O
 ;no;ADV;O
 ;está;AUX;O
 ;claro;ADJ;O
 ;cómo;PRON;O
 ;se;PRON;O
 ;va;AUX;O
 ;a;ADP;O
 ;resolver;VERB;O
 ;,;PUNCT;O
 ;admitió;VERB;O
 ;el;DET;O
 ;ministro;NOUN;O
 ;de;ADP;O
 ;Minas;PROPN;B-MISC
 ;y;PUNCT;O
;Energía;PROPN;I-MISC
 ;de;ADP;O
 ;Brasil;PROPN;B-LOC
 ;al;ADP;O
 ;señalar;VERB;O
 ;que;SCONJ;O
 ;espera;VERB;O
 ;más;ADV;O
 ;información;NOUN;O
 ;de;ADP;O
 ;las;DET;O
 ;autoridades;NOUN;O
 ;de;ADP;O
 ;Bolivia;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 245;El;DET;O
 ;ministro;NOUN;O
 ;de;ADP;O
 ;Desarrollo;PROPN;B-MISC
 ;Económico;PROPN;I-MISC
 ;boliviano;ADJ;O
 ;adelantó;VERB;O
 ;que;SCONJ;O
 ;el;DET;O
 ;gasoducto;NOUN;O
 ;pedido;ADJ;O
 ;por;ADP;O
 ;Petrobras;PROPN;B-ORG
 ;no;ADV;O
 ;se;PRON;O
 ;opone;VERB;O
 ;a;ADP;O
 ;la;DET;O
 ;confianza;NOUN;O
 ;en;ADP;O
 ;que;SCONJ;O
 ;Brasil;PROPN;B-LOC
 ;adquiera;VERB;O
 ;8;NUM;O
 ;millones;NOUN;O
 ;de;ADP;O
 ;pies;NOUN;O
 ;cúbicos;NOUN;O
 ;diarios;ADJ;O
 ;de;ADP;O
 ;gas;NOUN;O
 ;natural;ADJ;O
 ;desde;ADP;O
 ;el;DET;O
 ;próximo;ADJ;O
 ;año;NOUN;O
 ;,;PUNCT;O
 ;adicionales;ADJ;O
 ;al;ADP;O
 ;volumen;NOUN;O
 ;del;ADP;O
 ;primer;ADJ;O
 ;contrato;NOUN;O
 ;.;PUNCT;O
Sentence: 246;El;DET;O
 ;probable;ADJ;O
 ;pedido;NOUN;O
 ;de;ADP;O
 ;volúmenes;NOUN;O
 ;adicionales;ADJ;O
 ;de;ADP;O
 ;gas;NOUN;O
 ;boliviano;ADJ;O
 ;anticipado;ADJ;O
 ;por;ADP;O
 ;las;DET;O
 ;autoridades;NOUN;O
 ;brasileñas;ADJ;O
 ;fue;AUX;O
 ;acompañado;VERB;O
 ;por;ADP;O
 ;el;DET;O
 ;compromiso;NOUN;O
 ;de;ADP;O
 ;Petrobras;PROPN;B-ORG
 ;para;ADP;O
 ;instalar;VERB;O
 ;una;DET;O
 ;central;NOUN;O
 ;de;ADP;O
 ;generación;NOUN;O
 ;de;ADP;O
 ;electricidad;NOUN;O
 ;en;ADP;O
 ;la;DET;O
 ;ciudad;NOUN;O
 ;boliviana;ADJ;O
 ;de;ADP;O
 ;Puerto;PROPN;B-LOC
 ;Suárez;PROPN;I-LOC
 ;,;PUNCT;O
 ;en;ADP;O
 ;la;DET;O
 ;frontera;NOUN;O
 ;de;ADP;O
 ;ambos;NUM;O
 ;países;NOUN;O
 ;,;PUNCT;O
 ;desde;ADP;O
 ;la;DET;O
 ;cual;PRON;O
 ;se;PRON;O
 ;venderá;VERB;O
 ;energía;NOUN;O
 ;a;ADP;O
 ;Brasil;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 247;Gavá;PROPN;B-LOC
 ;(;PUNCT;O
 ;Barcelona;PROPN;B-LOC
 ;);PUNCT;O
 ;,;PUNCT;O
 ;23;NUM;O
 ;may;NOUN;O
 ;(;PUNCT;O
 ;EFE;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 248;-;PUNCT;O
 ;David;PROPN;B-PER
 ;Canal;PROPN;I-PER
 ;,;PUNCT;O
 ;campeón;NOUN;O
 ;nacional;ADJ;O
 ;de;ADP;O
 ;400;NUM;O
 ;metros;NOUN;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;Javier;PROPN;B-PER
 ;García;PROPN;I-PER
 ;Chico;PROPN;I-PER
 ;,;PUNCT;O
 ;bronce;NOUN;O
 ;en;ADP;O
 ;pértiga;PROPN;O
 ;en;ADP;O
 ;Barcelona;PROPN;B-MISC
 ;'92;NUM;I-MISC
 ;,;PUNCT;O
 ;son;AUX;O
 ;los;DET;O
 ;dos;NUM;O
 ;atletas;NOUN;O
 ;más;ADV;O
 ;destacados;ADJ;O
 ;de;ADP;O
 ;los;DET;O
 ;que;PRON;O
 ;participarán;VERB;O
 ;el;DET;O
 ;28;NUM;O
 ;de;ADP;O
 ;mayor;ADJ;O
 ;en;ADP;O
 ;la;DET;O
 ;tercera;ADJ;O
 ;edición;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;Reunión;PROPN;B-ORG
 ;Internacional;PROPN;I-ORG
 ;Ciudad;PROPN;I-ORG
 ;de;ADP;I-ORG
 ;Gavá;PROPN;I-ORG
 ;.;PUNCT;O
Sentence: 249;A;ADP;O
 ;la;DET;O
 ;prueba;NOUN;O
 ;asistirán;VERB;O
 ;también;ADV;O
 ;Marco;PROPN;B-PER
 ;Antonio;PROPN;I-PER
 ;Cepeda;PROPN;I-PER
 ;,;PUNCT;O
 ;tercero;ADJ;O
 ;de;ADP;O
 ;la;DET;O
 ;clasificación;NOUN;O
 ;nacional;ADJ;O
 ;de;ADP;O
 ;los;DET;O
 ;3.000;NUM;O
 ;metros;NOUN;O
 ;obstáculos;NOUN;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;Conchi;PROPN;B-PER
 ;Paredes;PROPN;I-PER
 ;,;PUNCT;O
 ;campeona;NOUN;O
 ;de;ADP;O
 ;España;PROPN;B-LOC
 ;absoluta;ADJ;O
 ;de;ADP;O
 ;triple;NUM;O
 ;salto;NOUN;O
 ;.;PUNCT;O
Sentence: 250;La;DET;O
 ;competición;NOUN;O
 ;,;PUNCT;O
 ;que;PRON;O
 ;cuenta;VERB;O
 ;con;ADP;O
 ;el;DET;O
 ;apoyo;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;Real;PROPN;B-ORG
 ;Federación;PROPN;I-ORG
 ;Española;PROPN;I-ORG
 ;de;ADP;I-ORG
 ;Atletismo;PROPN;I-ORG
 ;,;PUNCT;O
 ;se;PRON;O
 ;disputará;VERB;O
 ;el;DET;O
 ;28;NUM;O
 ;de;ADP;O
 ;mayo;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;estadio;NOUN;O
 ;Municipal;PROPN;B-LOC
 ;La;DET;I-LOC
 ;Bóvila;PROPN;I-LOC
 ;de;ADP;I-LOC
 ;Gavá;PROPN;I-LOC
 ;e;CCONJ;O
 ;incluirá;VERB;O
 ;en;ADP;O
 ;el;DET;O
 ;programa;NOUN;O
 ;los;DET;O
 ;3.000;NUM;O
 ;obstáculos;NOUN;O
 ;,;PUNCT;O
 ;100;NUM;O
 ;metros;NOUN;O
 ;vallas;NOUN;O
 ;femenino;ADJ;O
 ;,;PUNCT;O
 ;100;NUM;O
 ;y;CCONJ;O
 ;400;NUM;O
 ;metros;NOUN;O
 ;masculino;ADJ;O
 ;y;CCONJ;O
 ;femenino;ADJ;O
 ;,;PUNCT;O
 ;800;NUM;O
 ;femenino;ADJ;O
 ;,;PUNCT;O
 ;1.000;NUM;O
 ;y;CCONJ;O
 ;10.000;NUM;O
 ;metros;NOUN;O
 ;lisos;ADJ;O
 ;masculino;ADJ;O
 ;.;PUNCT;O
Sentence: 251;Los;DET;O
 ;concursos;NOUN;O
 ;serán;AUX;O
 ;los;DET;O
 ;de;ADP;O
 ;pértiga;PROPN;O
 ;,;PUNCT;O
 ;jabalina;NOUN;O
 ;y;CCONJ;O
 ;longitud;NOUN;O
 ;para;ADP;O
 ;hombres;NOUN;O
 ;,;PUNCT;O
 ;así;ADV;O
 ;como;SCONJ;O
 ;triple;NUM;O
 ;salto;NOUN;O
 ;y;CCONJ;O
 ;jabalina;NOUN;O
 ;para;ADP;O
 ;mujeres;NOUN;O
 ;.;PUNCT;O
Sentence: 252;Barcelona;PROPN;B-LOC
 ;,;PUNCT;O
 ;23;NUM;O
 ;may;NOUN;O
 ;(;PUNCT;O
 ;EFE;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 253;-;PUNCT;O
 ;Unas;PRON;O
 ;200;NUM;O
 ;personas;NOUN;O
 ;pertenecientes;ADJ;O
 ;a;ADP;O
 ;la;DET;O
 ;Plataforma;PROPN;B-ORG
 ;Unitaria;PROPN;I-ORG
 ;per;ADP;I-ORG
 ;la;DET;I-ORG
 ;Pau;PROPN;I-ORG
 ;han;AUX;O
 ;instalado;VERB;O
 ;esta;DET;O
 ;tarde;NOUN;O
 ;cerca;ADV;O
 ;de;ADP;O
 ;40;NUM;O
 ;tiendas;NOUN;O
 ;de;ADP;O
 ;campaña;NOUN;O
 ;en;ADP;O
 ;la;DET;O
 ;zona;NOUN;O
 ;ajardinada;ADJ;O
 ;que;PRON;O
 ;rodea;VERB;O
 ;el;DET;O
 ;monumento;NOUN;O
 ;situado;ADJ;O
 ;en;ADP;O
 ;el;DET;O
 ;centro;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;plaza;NOUN;B-LOC
 ;de;ADP;I-LOC
 ;España;PROPN;I-LOC
 ;de;ADP;O
 ;Barcelona;PROPN;B-LOC
 ;.;PUNCT;O
Sentence: 254;Los;DET;O
 ;miembros;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;plataforma;NOUN;O
 ;antimilitarista;ADJ;O
 ;,;PUNCT;O
 ;que;PRON;O
 ;con;ADP;O
 ;esta;DET;O
 ;acción;NOUN;O
 ;protestan;VERB;O
 ;por;ADP;O
 ;la;DET;O
 ;celebración;NOUN;O
 ;el;DET;O
 ;próximo;ADJ;O
 ;sábado;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;actos;NOUN;O
 ;del;ADP;O
 ;Día;PROPN;O
 ;de;ADP;O
 ;las;DET;O
 ;Fuerzas;PROPN;O
 ;Armadas;PROPN;O
 ;en;ADP;O
 ;Barcelona;PROPN;B-LOC
 ;,;PUNCT;O
 ;han;AUX;O
 ;llegado;VERB;O
 ;en;ADP;O
 ;metro;NOUN;O
 ;a;ADP;O
 ;la;DET;O
 ;citada;ADJ;O
 ;plaza;NOUN;O
 ;sobre;ADP;O
 ;las;DET;O
 ;19.00;NOUN;O
 ;horas;NOUN;O
 ;procedentes;ADJ;O
 ;de;ADP;O
 ;las;DET;O
 ;inmediaciones;NOUN;O
 ;del;ADP;O
 ;palacio;NOUN;O
 ;de;ADP;O
 ;Pedralbes;PROPN;B-LOC
 ;,;PUNCT;O
 ;donde;PRON;O
 ;se;PRON;O
 ;han;AUX;O
 ;concentrado;VERB;O
 ;inicialmente;ADV;O
 ;.;PUNCT;O
Sentence: 255;La;DET;O
 ;zona;NOUN;O
 ;donde;PRON;O
 ;han;AUX;O
 ;acampado;VERB;O
 ;los;DET;O
 ;activistas;NOUN;O
 ;se;PRON;O
 ;encuentra;VERB;O
 ;próxima;ADJ;O
 ;a;ADP;O
 ;la;DET;O
 ;Avenida;PROPN;B-LOC
 ;Rius;PROPN;I-LOC
 ;.;PUNCT;O
Sentence: 256;Taulet;PROPN;I-LOC
 ;,;PUNCT;O
 ;en;ADP;O
 ;la;DET;O
 ;montaña;NOUN;O
 ;de;ADP;O
 ;Montjuic;PROPN;B-LOC
 ;,;PUNCT;O
 ;donde;PRON;O
 ;ya;ADV;O
 ;se;PRON;O
 ;han;AUX;O
 ;empezado;VERB;O
 ;a;ADP;O
 ;instalar;VERB;O
 ;las;DET;O
 ;gradas;NOUN;O
 ;para;ADP;O
 ;presenciar;VERB;O
 ;el;DET;O
 ;desfile;NOUN;O
 ;militar;ADJ;O
 ;.;PUNCT;O
Sentence: 257;Josep;PROPN;B-PER
 ;Delarts;PROPN;I-PER
 ;,;PUNCT;O
 ;miembro;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;plataforma;NOUN;O
 ;,;PUNCT;O
 ;ha;AUX;O
 ;declarado;VERB;O
 ;que;SCONJ;O
 ;el;DET;O
 ;hecho;NOUN;O
 ;de;ADP;O
 ;que;SCONJ;O
 ;nos;PRON;O
 ;hayan;AUX;O
 ;dejado;VERB;O
 ;plantar;VERB;O
 ;las;DET;O
 ;tiendas;NOUN;O
 ;ya;ADV;O
 ;constituye;VERB;O
 ;una;DET;O
 ;victoria;NOUN;O
 ;de;ADP;O
 ;todos;DET;O
 ;los;DET;O
 ;movimientos;NOUN;O
 ;sociales;ADJ;O
 ;que;PRON;O
 ;han;AUX;O
 ;expresado;VERB;O
 ;su;DET;O
 ;repulsa;NOUN;O
 ;contra;ADP;O
 ;el;DET;O
 ;desfile;NOUN;O
 ;.;PUNCT;O
Sentence: 258;Delarts;PROPN;B-PER
 ;ha;AUX;O
 ;explicado;VERB;O
 ;que;SCONJ;O
 ;este;DET;O
 ;acto;NOUN;O
 ;de;ADP;O
 ;protesta;NOUN;O
 ;quiere;VERB;O
 ;ser;AUX;O
 ;un;DET;O
 ;llamamiento;NOUN;O
 ;a;ADP;O
 ;los;DET;O
 ;catalanes;NOUN;O
 ;para;ADP;O
 ;que;SCONJ;O
 ;no;ADV;O
 ;acojan;VERB;O
 ;pasivamente;ADV;O
 ;el;DET;O
 ;desfile;NOUN;O
 ;.;PUNCT;O
Sentence: 259;Por;ADP;O
 ;su;DET;O
 ;parte;NOUN;O
 ;,;PUNCT;O
 ;Manel;PROPN;B-PER
 ;Andreu;PROPN;I-PER
 ;,;PUNCT;O
 ;presidente;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;Federación;PROPN;B-ORG
 ;de;ADP;I-ORG
 ;Asociaciones;PROPN;I-ORG
 ;de;ADP;I-ORG
 ;Vecinos;PROPN;I-ORG
 ;de;ADP;I-ORG
 ;Barcelona;PROPN;I-ORG
 ;,;PUNCT;O
 ;que;PRON;O
 ;forma;VERB;O
 ;parte;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;plataforma;NOUN;O
 ;,;PUNCT;O
 ;ha;AUX;O
 ;indicado;VERB;O
 ;a;ADP;O
 ;EFE;PROPN;B-ORG
 ;que;SCONJ;O
 ;dan;VERB;O
 ;su;DET;O
 ;apoyo;NOUN;O
 ;a;ADP;O
 ;estos;DET;O
 ;actos;NOUN;O
 ;porque;SCONJ;O
 ;por;ADP;O
 ;tradición;NOUN;O
 ;,;PUNCT;O
 ;el;DET;O
 ;movimiento;NOUN;O
 ;vecinal;ADJ;O
 ;siempre;ADV;O
 ;ha;AUX;O
 ;estado;VERB;O
 ;a;ADP;O
 ;favor;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;paz;NOUN;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;no;ADV;O
 ;podía;AUX;O
 ;faltar;VERB;O
 ;en;ADP;O
 ;esta;DET;O
 ;ocasión;NOUN;O
 ;.;PUNCT;O
Sentence: 260;Los;DET;O
 ;miembros;NOUN;O
 ;de;ADP;O
 ;la;DET;O
 ;plataforma;NOUN;O
 ;piensan;VERB;O
 ;permanecer;VERB;O
 ;acampados;ADJ;O
 ;en;ADP;O
 ;la;DET;O
 ;zona;NOUN;O
 ;hasta;ADP;O
 ;el;DET;O
 ;sábado;NOUN;O
 ;día;NOUN;O
 ;27;NUM;O
 ;,;PUNCT;O
 ;y;CCONJ;O
 ;durante;ADP;O
 ;este;DET;O
 ;tiempo;NOUN;O
 ;han;AUX;O
 ;organizado;VERB;O
 ;una;DET;O
 ;serie;NOUN;O
 ;de;ADP;O
 ;actividades;NOUN;O
 ;,;PUNCT;O
 ;como;SCONJ;O
 ;la;DET;O
 ;creación;NOUN;O
 ;de;ADP;O
 ;pancartas;NOUN;O
 ;y;CCONJ;O
 ;coordinación;NOUN;O
 ;de;ADP;O
 ;actos;NOUN;O
 ;y;CCONJ;O
 ;debates;NOUN;O
 ;sobre;ADP;O
 ;antimilitarismo;NOUN;O
 ;.;PUNCT;O
Sentence: 261;Por;ADP;O
 ;otra;DET;O
 ;parte;NOUN;O
 ;,;PUNCT;O
 ;en;ADP;O
 ;la;DET;O
 ;Fiesta;PROPN;B-MISC
 ;por;ADP;I-MISC
 ;la;DET;I-MISC
 ;Paz;PROPN;I-MISC
 ;,;PUNCT;O
 ;que;PRON;O
 ;tendrá;VERB;O
 ;lugar;NOUN;O
 ;el;DET;O
 ;sábado;NOUN;O
 ;de;ADP;O
 ;12;NUM;O
 ;.;PUNCT;O
Sentence: 262;20;NUM;O
 ;horas;NOUN;O
 ;en;ADP;O
 ;el;DET;O
 ;Parque;PROPN;B-LOC
 ;de;ADP;I-LOC
 ;la;DET;I-LOC
 ;Ciudadela;PROPN;I-LOC
 ;organizada;ADJ;O
 ;por;ADP;O
 ;la;DET;O
 ;Plataforma;PROPN;B-ORG
 ;,;PUNCT;O
 ;han;AUX;O
 ;anunciado;VERB;O
 ;oficialmente;ADV;O
 ;su;DET;O
 ;actuación;NOUN;O
 ;Lluis;PROPN;B-PER
 ;Llach;PROPN;I-PER
 ;,;PUNCT;O
 ;Maríaa;PROPN;B-PER
 ;del;ADP;I-PER
 ;Mar;PROPN;I-PER
 ;Bonet;PROPN;I-PER
 ;,;PUNCT;O
 ;Gerard;PROPN;B-PER
 ;Quintana;PROPN;I-PER
 ;,;PUNCT;O
 ;Jordi;PROPN;B-PER
 ;Batista;PROPN;I-PER
 ;y;CCONJ;O
 ;Sangtrait;PROPN;B-ORG
 ;,;PUNCT;O
 ;entre;ADP;O
 ;otros;DET;O
 ;artistas;NOUN;O
 ;y;CCONJ;O
 ;grupos;NOUN;O
 ;musicales;ADJ;O
 ;que;PRON;O
 ;dan;VERB;O
 ;su;DET;O
 ;apoyo;NOUN;O
 ;a;ADP;O
 ;este;DET;O
 ;acto;NOUN;O
 ;.;PUNCT;O
Sentence: 263;Caracas;PROPN;B-LOC
 ;,;PUNCT;O
 ;23;NUM;O
 ;may;NOUN;O
 ;(;PUNCT;O
 ;EFE;PROPN;B-ORG
 ;);PUNCT;O
 ;.;PUNCT;O
Sentence: 264;-;PUNCT;O
 ;El;DET;O
 ;Consejo;PROPN;B-ORG
 ;Nacional;PROPN;I-ORG
 ;Electoral;PROPN;I-ORG
 ;de;ADP;I-ORG
 ;Venezuela;PROPN;I-ORG
 ;(;PUNCT;O
 ;CNE;PROPN;B-ORG
 ;);PUNCT;O
 ;denunció;VERB;O
 ;hoy;ADV;O
 ;la;DET;O
 ;existencia;NOUN;O
 ;de;ADP;O
 ;una;DET;O
 ;campaña;NOUN;O
 ;para;ADP;O
 ;desestabilizar;VERB;O
 ;el;DET;O
 ;país;NOUN;O
 ;y;CCONJ;O
 ;advirtió;VERB;O
 ;de;ADP;O
 ;que;SCONJ;O
 ;la;DET;O
 ;celebración;NOUN;O
 ;de;ADP;O
 ;los;DET;O
 ;comicios;NOUN;O
 ;el;DET;O
 ;próximo;ADJ;O
 ;domingo;NOUN;O
 ;depende;VERB;O
 ;de;ADP;O
 ;que;SCONJ;O
 ;el;DET;O
 ;sistema;NOUN;O
 ;automático;ADJ;O
 ;de;ADP;O
 ;votación;NOUN;O
 ;esté;AUX;O
 ;listo;ADJ;O
 ;antes;ADV;O
 ;del;ADP;O
 ;mediodía;NOUN;O
 ;de;ADP;O
 ;mañana;ADV;O
 ;,;PUNCT;O
 ;miércoles;NOUN;O
 ;.;PUNCT;O
Sentence: 265;El;DET;O
 ;presidente;NOUN;O
 ;del;ADP;O
 ;CNE;PROPN;B-ORG
 ;,;PUNCT;O
 ;Etanislao;PROPN;B-PER
 ;González;PROPN;I-PER
 ;,;PUNCT;O
 ;dijo;VERB;O
 ;que;SCONJ;O
 ;la;DET;O
 ;campaña;NOUN;O
 ;fue;AUX;O
 ;articulada;VERB;O
 ;para;ADP;O
 ;que;SCONJ;O
 ;el;DET;O
 ;28;NUM;O
 ;de;ADP;O
 ;mayo;NOUN;O
 ;falle;VERB;O
 ;el;DET;O
 ;sistema;NOUN;O
 ;automatizado;ADJ;O
 ;y;CCONJ;O
 ;se;PRON;O
 ;registre;VERB;O
 ;un;DET;O
 ;caos;NOUN;O
 ;electoral;ADJ;O
 ;que;PRON;O
 ;provoque;VERB;O
 ;una;DET;O
 ;desestabilización;NOUN;O
 ;general;ADJ;O
 ;.;PUNCT;O
Sentence: 266;González;PROPN;B-PER
 ;atribuyó;VERB;O
 ;la;DET;O
 ;responsabilidad;NOUN;O
 ;del;ADP;O
